"","orden","id.x","dominant_topic","topic_perc_contrib","keywords","text","topic","id.y","organizacion","reg_id","cod_com_ine","rango_edades_id","cantidad_participantes","contexto_id"
"1335",394,1334,6,0.374500006437302,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['protestar', 'hacer', 'dano', 'monumento', 'lugar', 'publico']","Compartir y conversar con la familia y la gente",403,"opd vallenar",3,3301,"Todos",9,"Otro"
"1336",399,1335,8,0.33610001206398,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['participar']","Mayor participación en instancias de diálogo",409,"chile crece contigo",10,10302,"10 a 13",11,"Establecimiento Educacional"
"1337",402,1336,3,0.381300002336502,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['actividad', 'escolar', 'vinculado', 'intervencion', 'comunitari']","Mayor asistencia a Diálogos/Cabildos",412,"oln colina",13,13301,"10 a 13",6,"Oficina Local de la Niñez"
"1338",403,1337,8,0.224700003862381,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['proteger', 'par', 'menor']","Mayor participación en instancias de diálogo",413,"centro de niños de madres temporeras san pablo",10,10307,"6 a 9",20,"Establecimiento Educacional"
"1339",406,1338,1,0.549300014972687,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['comenzar', 'reciclar', 'hoga']","Cuidar la convivencia",416,"ilustre municipalidad de san esteban",5,5304,"6 a 9",18,"Otro"
"1340",407,1339,1,0.549300014972687,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['comenzar', 'reciclar', 'hoga']","Cuidar la convivencia",417,"ilustre municipalidad de san esteban",5,5304,"6 a 9",18,"Otro"
"1341",408,1340,8,0.269300013780594,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['cuidar', 'animale']","Mayor participación en instancias de diálogo",418,"ilustre municipalidad de purranque",10,10303,"6 a 9",18,"Otro"
"1342",409,1341,4,0.480800002813339,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['mas', 'opinion', 'ahora', 'opinion', 'tecnicamente', 'recien', 'pedir', 'voto']","Ayudar y respetar a los compañeros",419,"corporacion de apoyo a la niñez y juventud en riesgo social llequen",16,16101,"14 a 18",9,"Programa Sename"
"1343",417,1342,7,0.266099989414215,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['respetar', 'famili']","Compromiso de obtener mejores notas",427,"niños y niñas que participan de los centros para niños con cuidadores principales temporeros",9,9120,"10 a 13",11,"Establecimiento Educacional"
"1344",418,1343,6,0.623300015926361,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['obedecer', 'papa', 'hacer', 'enojen']","Compartir y conversar con la familia y la gente",428,"centro para niños con cuidadores disipables temporeros",14,14202,"Todos",41,"Otro"
"1345",420,1344,7,0.540300011634827,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['realizar', 'compromiso', 'levantar', 'unformacion', 'municipi']","Compromiso de obtener mejores notas",430,"chile crece contigo",2,2203,"4 a 5",8,"Otro"
"1346",421,1345,8,0.192699998617172,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['continuar', 'incentivar', 'espacio', 'dialogo']","Mayor participación en instancias de diálogo",431,"ilustre municipalidad de alhué",13,13502,"4 a 5",6,"Otro"
"1347",428,1346,3,0.130899995565414,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['comparti']","Mayor asistencia a Diálogos/Cabildos",438,"centro de madres temporeras",13,13401,"10 a 13",5,"Oficina de Protección de Derechos"
"1348",429,1347,4,0.323399990797043,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['estudiar']","Ayudar y respetar a los compañeros",439,"programa chile crece contigo municipalidad pedro aguirre cerda",13,13121,"6 a 9",6,"Establecimiento Educacional"
"1349",430,1348,1,0.298299998044968,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['generar', 'gestion', 'cumplir', 'objetivo', 'nino', 'ejemplo', 'comentar', 'acerca', 'areas_verd', 'parque', 'jugar', 'hermanito', 'familia', 'objetivamente', 'sector', 'coihue', 'contar', 'area', 'verde', 'desplazamiento', 'comunidad', 'solo', 'infraestructura', 'concreto', 'entonces', 'ente', 'demanda', 'buscar', 'pequeno', 'cambio', 'comunidad', 'mas', 'feliz']","Cuidar la convivencia",440,"chile crece contigo negrete",8,8307,"4 a 5",9,"Establecimiento Educacional"
"1350",431,1349,7,0.332599997520447,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['querer', 'chile', 'justo', 'libre']","Compromiso de obtener mejores notas",441,"congregación de religiosos terciarios capuchinos  programas pla y plae",8,8101,"14 a 18",4,"Programa Sename"
"1351",432,1350,7,0.28099998831749,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['comprometer', 'respetar', 'derecho', 'demas']","Compromiso de obtener mejores notas",442,"centro de madres temporeras",13,13401,"6 a 9",6,"Oficina de Protección de Derechos"
"1352",437,1351,5,0.537000000476837,"adulto, cambio, marcha, mejorar, ano, ir, nuevo, colegio, tiempo, acuerdo","['gestor', 'iniciativa', 'cambi']","Mejorar en el colegio",448,"opd lujarpan huara",1,1404,"6 a 9",16,"Oficina de Protección de Derechos"
"1353",438,1352,7,0.446999996900559,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['hablar', 'alcalde', 'escuche', 'nino', 'comuna', 'sugerencia', 'estacion', 'bombero', 'post', 'nino', 'abuelito']","Compromiso de obtener mejores notas",449,"cncpt placilla",6,6308,"Todos",28,"Otro"
"1354",440,1353,8,0.302899986505508,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['realizar', 'tipo', 'actividad', 'comunidad', 'junto', 'vecino', 'consejo', 'consultivo']","Mayor participación en instancias de diálogo",451,"oficina de protección de derechos de infancia y adolescencia",8,8306,"6 a 9",7,"Oficina de Protección de Derechos"
"1355",441,1354,3,0.562099993228912,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['clasificacion', 'zona', 'reciclaje']","Mayor asistencia a Diálogos/Cabildos",452,"cahmt",5,5402,"6 a 9",6,"Otro"
"1356",451,1355,0,0.179199993610382,"comprometer, mejor, trabajo, demanda, respetuoso, escuela, asi, subir, ninos_nina, continuar","['lograr', 'mejor', 'comunicacion', 'espacio']","Respeto en la escuela",462,"programa chile crece contigo municipalidad de independencia",13,13108,"6 a 9",24,"Establecimiento Educacional"
"1357",453,1356,3,0.275700002908707,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['concejal', 'propiciar', 'espacio', 'solicitar', 'espacio', 'recreacion', 'vez', 'participacion', 'tematica', 'infancia', 'adolescencia']","Mayor asistencia a Diálogos/Cabildos",464,"consejo consultivo  opd la granja",13,13111,"14 a 18",5,"Oficina de Protección de Derechos"
"1358",456,1357,8,0.466100007295609,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['generar', 'empatia']","Mayor participación en instancias de diálogo",467,"programa libertad asistida especial",3,3101,"14 a 18",8,"Programa Sename"
"1359",460,1358,1,0.325599998235703,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['plaza']","Cuidar la convivencia",471,"escuela de verano",7,7405,"6 a 9",19,"Establecimiento Educacional"
"1360",469,1359,3,0.230399996042252,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['seguir', 'estudiar', 'profesional']","Mayor asistencia a Diálogos/Cabildos",480,"chile crece contigo quilaco",8,8308,"6 a 9",10,"Establecimiento Educacional"
"1361",472,1360,6,0.274699985980987,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['aceptar', 'as']","Compartir y conversar con la familia y la gente",483,"chile crece contigo renca",13,13128,"10 a 13",8,"Otro"
"1362",473,1361,3,0.128499999642372,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","[]","Mayor asistencia a Diálogos/Cabildos",484,"chile crece contigo renca",13,13128,"6 a 9",5,"Consejo Consultivo"
"1363",474,1362,9,0.369599997997284,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['proteger', 'lugar', 'turistico']","Cuidar el medio ambiente",485,"programa de libertad asistida proyecta chiloé",10,10201,"Todos",5,"Programa Sename"
"1364",475,1363,9,0.244299992918968,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['destruir', 'recreativo']","Cuidar el medio ambiente",486,"chile crece contigo quilaco",8,8308,"10 a 13",10,"Establecimiento Educacional"
"1365",476,1364,1,0.383399993181229,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['explotar', 'recurso', 'natural']","Cuidar la convivencia",487,"moira francisca vallejos inostroza",8,8308,"14 a 18",10,"Establecimiento Educacional"
"1366",480,1365,3,0.276199996471405,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['mas', 'plastico']","Mayor asistencia a Diálogos/Cabildos",491,"cruz roja",16,16102,"14 a 18",20,"Programa Sename"
"1367",486,1366,7,0.363499999046326,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['conversar', 'concejo', 'municipal', 'levantar', 'necesidad', 'común']","Compromiso de obtener mejores notas",497,"municipalidad de corral",14,14102,"14 a 18",8,"Consejo Consultivo"
"1368",493,1367,9,0.601599991321564,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['poner', 'practico', 'igualdad', 'gener']","Cuidar el medio ambiente",504,"opd adquintue",10,10306,"Todos",8,"Consejo Consultivo"
"1369",495,1368,7,0.387800008058548,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['solucionar', 'problema', 'conversar']","Compromiso de obtener mejores notas",506,"opd vallenar",3,3301,"Todos",12,"Otro"
"1370",496,1369,4,0.547800004482269,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['luchar_derechos', 'faltar', 'respeto']","Ayudar y respetar a los compañeros",507,"escuela municipal de fútbol de frutillar",10,10105,"10 a 13",8,"Otro"
"1371",502,1370,9,0.369700014591217,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['cuidar', 'lugar', 'vivir']","Cuidar el medio ambiente",513,"ilustre municipalidad de chepica",6,6302,"6 a 9",9,"Otro"
"1372",503,1371,1,0.260899990797043,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['aprender', 'reciclar']","Cuidar la convivencia",514,"residencia de protección casa belén",5,5301,"Todos",21,"Otro"
"1373",504,1372,0,0.540600001811981,"comprometer, mejor, trabajo, demanda, respetuoso, escuela, asi, subir, ninos_nina, continuar","['imitar', 'comportamiento', 'negativo']","Respeto en la escuela",515,"ilustre municipalidad de chepica",6,6302,"6 a 9",9,"Otro"
"1374",505,1373,8,0.477200001478195,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['votar', 'elección', 'edad', 'hacerl']","Mayor participación en instancias de diálogo",516,"ilustre municipalidad de chepica",6,6302,"10 a 13",8,"Otro"
"1375",506,1374,6,0.47350001335144,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['desperdiciar', 'agua']","Compartir y conversar con la familia y la gente",517,"ilustre municipalidad de chepica",6,6302,"10 a 13",8,"Otro"
"1376",507,1375,3,0.297199994325638,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['beneficio', 'social', 'hacer', 'buen', 'uso']","Mayor asistencia a Diálogos/Cabildos",518,"fundacion ciudad del niño",10,10101,"14 a 18",5,"Programa Sename"
"1377",508,1376,3,0.153899997472763,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['adulto', 'seguir', 'protestar', 'dar', 'mas', 'trabajo']","Mayor asistencia a Diálogos/Cabildos",519,"ilustre municipalidad de chepica",6,6302,"10 a 13",9,"Otro"
"1378",512,1377,4,0.411399990320206,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['solidario', 'empatico', 'persona', 'tercero', 'edad']","Ayudar y respetar a los compañeros",523,"ppf witralen corporación servicio paz y justicia serpaj chile",10,10403,"Todos",5,"Programa Sename"
"1379",516,1378,2,0.440600007772446,"espacio, participacion, mayor, mantener, generar, joven, calle, evitar, ambito, publico","['joven', 'culturizar']","Mayor incidencia en el ambito público",527,"opd municipalidad san ramón",13,13131,"14 a 18",22,"Oficina de Protección de Derechos"
"1380",524,1379,7,0.266099989414215,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['respetar', 'naturalez']","Compromiso de obtener mejores notas",535,"niños y niñas de la comunidad indígena raiman",9,9207,"Todos",10,"Otro"
"1381",525,1380,5,0.319099992513657,"adulto, cambio, marcha, mejorar, ano, ir, nuevo, colegio, tiempo, acuerdo","['generar', 'conciencia', 'persona']","Mejorar en el colegio",536,"prm ciudad del niño concepción",8,8101,"14 a 18",8,"Programa Sename"
"1382",527,1381,1,0.299499988555908,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['asi', 'mismo', 'establecimiento', 'abordar', 'situacion', 'acuerdo', 'edad', 'nna']","Cuidar la convivencia",538,"ilustre municipalidad de la estrella",6,6202,"4 a 5",6,"Establecimiento Educacional"
"1383",540,1382,7,0.464800000190735,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['colaborar', 'familiia']","Compromiso de obtener mejores notas",551,"oficina de protección de derechos de la infancia y adolescencia curepto",7,7103,"10 a 13",15,"Oficina de Protección de Derechos"
"1384",541,1383,3,0.19760000705719,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['disfrutar', 'familia', 'mas', 'tiempo']","Mayor asistencia a Diálogos/Cabildos",552,"programa 4a7 sernameg",5,5502,"6 a 9",10,"Establecimiento Educacional"
"1385",543,1384,3,0.339899986982346,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['pasar', 'mejor', 'nota', 'curso']","Mayor asistencia a Diálogos/Cabildos",554,"centro de madres temporeras colegio hernán merino correa",13,13401,"10 a 13",5,"Oficina de Protección de Derechos"
"1386",545,1385,3,0.230399996042252,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['cuidar', 'infraestructura', 'educacional']","Mayor asistencia a Diálogos/Cabildos",556,"oficina local de la niñez",13,13110,"14 a 18",7,"Oficina Local de la Niñez"
"1387",547,1386,6,0.421099990606308,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['lograr', 'vinculacion', 'afectivo', 'grupo', 'familiar']","Compartir y conversar con la familia y la gente",558,"prm ciudad del niño los ángeles",8,8301,"6 a 9",9,"Programa Sename"
"1388",550,1387,0,0.312599986791611,"comprometer, mejor, trabajo, demanda, respetuoso, escuela, asi, subir, ninos_nina, continuar","['violento']","Respeto en la escuela",561,"niños y niñas pertenecientes a los centros para hijos de madres temporeras",9,9209,"6 a 9",10,"Establecimiento Educacional"
"1389",552,1388,9,0.357600003480911,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['estudiante', 'acceder', 'educacion', 'gratis', 'calidad', 'oportunidad']","Cuidar el medio ambiente",563,"centros para niños y niñas con cuidadores principales temporeras",10,10204,"10 a 13",10,"Otro"
"1390",553,1389,3,0.422100007534027,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['poner', 'mas', 'atencion', 'clase', 'historia']","Mayor asistencia a Diálogos/Cabildos",564,"programa para cuidadores temporeras",6,6109,"6 a 9",25,"Establecimiento Educacional"
"1391",557,1390,7,0.369700014591217,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['cuidar', 'respetar', 'contaminar', 'medio_ambiente', 'maltrato', 'animal']","Compromiso de obtener mejores notas",568,"oficina de protección de infancia",5,5802,"Todos",9,"Oficina de Protección de Derechos"
"1392",559,1391,1,0.260800004005432,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['botar_basura', 'basurero']","Cuidar la convivencia",570,"unidad chile crece contigo municipalidad tortel",11,11303,"4 a 5",6,"Otro"
"1393",562,1392,7,0.222000002861023,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['creacion', 'nuevo', 'proyecto']","Compromiso de obtener mejores notas",573,"chile crece contigo",2,2102,"6 a 9",20,"Otro"
"1394",563,1393,6,0.274699985980987,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['regar', 'planta']","Compartir y conversar con la familia y la gente",574,"opd padre hurtado",13,13604,"4 a 5",4,"Otro"
"1395",564,1394,7,0.397199988365173,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['exigir', 'cumplimiento', 'derecho', 'basico', 'nino']","Compromiso de obtener mejores notas",575,"oficina de protección de derechos de infancia y adolescencia",8,8306,"10 a 13",5,"Oficina de Protección de Derechos"
"1396",566,1395,6,0.395000010728836,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['conversar', 'gente', 'pelear']","Compartir y conversar con la familia y la gente",577,"idayne",13,13113,"10 a 13",6,"Otro"
"1397",567,1396,2,0.314200013875961,"espacio, participacion, mayor, mantener, generar, joven, calle, evitar, ambito, publico","['mayor', 'compromiso', 'ambito', 'educacion']","Mayor incidencia en el ambito público",578,"fundación hogares verbo divino",8,8102,"14 a 18",11,"Programa Sename"
"1398",569,1397,1,0.549300014972687,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['cortar', 'estropear', 'naturaleza']","Cuidar la convivencia",580,"oficina de protección de derechos",6,6204,"6 a 9",12,"Establecimiento Educacional"
"1399",572,1398,9,0.305000007152557,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['botar_basura']","Cuidar el medio ambiente",583,"chile crece contigo",8,8301,"6 a 9",5,"Otro"
"1400",573,1399,1,0.459699988365173,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['reciclar', 'reutilizar']","Cuidar la convivencia",584,"hepi crianza",13,13107,"4 a 5",8,"Otro"
"1401",581,1400,3,0.436800003051758,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['expresar', 'sentimiento', 'emoción', 'mayor', 'apoyo', 'contencion', 'emocional']","Mayor asistencia a Diálogos/Cabildos",592,"opd florida",8,8104,"Todos",23,"Otro"
"1402",591,1401,8,0.54229998588562,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['decir', 'destruyan', 'cosa', 'quemen', 'cosa']","Mayor participación en instancias de diálogo",602,"oficina local de la niñez",13,13110,"10 a 13",5,"Otro"
"1403",607,1402,7,0.464899986982346,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['buen', 'conduct']","Compromiso de obtener mejores notas",618,"teresa de jesús",7,7404,"Todos",5,"Programa Sename"
"1404",617,1403,6,0.337999999523163,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['disponer', 'espacio', 'recreacion', 'familiar']","Compartir y conversar con la familia y la gente",628,"escuela de verano",4,4304,"Todos",35,"Otro"
"1405",624,1404,6,0.314599990844727,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['ano', 'opinion', 'nino', 'escuchado']","Compartir y conversar con la familia y la gente",635,"opd 24 horas puerto montt",10,10101,"Todos",56,"Oficina de Protección de Derechos"
"1406",628,1405,8,0.468100011348724,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['reforma', 'constitucion']","Mayor participación en instancias de diálogo",639,"coord niñez octava y dideco san rosendo",8,8310,"Todos",53,"Otro"
"1407",633,1406,4,0.547800004482269,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['burlar', 'companero', 'extranjero']","Ayudar y respetar a los compañeros",644,"municipalidad chile crece contigo",12,12401,"6 a 9",23,"Otro"
"1408",636,1407,1,0.383399993181229,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['plantar', 'mas', 'arbolito']","Cuidar la convivencia",647,"cncpt san vicente de tagua tagua",6,6117,"6 a 9",15,"Establecimiento Educacional"
"1409",637,1408,1,0.383399993181229,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['plantar', 'mas', 'arbolito']","Cuidar la convivencia",648,"cncpt san vicente de tagua tagua",6,6117,"6 a 9",15,"Establecimiento Educacional"
"1410",638,1409,3,0.293599992990494,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['realizar', 'cabildo', 'familia']","Mayor asistencia a Diálogos/Cabildos",649,"cncpt san vicente de tagua tagua",6,6117,"10 a 13",13,"Establecimiento Educacional"
"1411",639,1410,4,0.547800004482269,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['burlar', 'companero', 'extranjero']","Ayudar y respetar a los compañeros",650,"municipalidad chile crece",12,12401,"10 a 13",13,"Otro"
"1412",642,1411,3,0.128499999642372,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","[]","Mayor asistencia a Diálogos/Cabildos",653,"consejo consultivo",1,1401,"10 a 13",7,"Oficina de Protección de Derechos"
"1413",645,1412,1,0.325599998235703,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['reciclar']","Cuidar la convivencia",656,"asociación cristiana de jóvenes",5,5101,"14 a 18",9,"Programa Sename"
"1414",653,1413,6,0.274699985980987,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['valorar', 'familia']","Compartir y conversar con la familia y la gente",664,"fae pro concepcion 3 adra chile",8,8101,"6 a 9",8,"Programa Sename"
"1415",659,1414,9,0.305000007152557,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['igualdad']","Cuidar el medio ambiente",670,"cncpt escuela canada",6,6116,"6 a 9",19,"Otro"
"1416",660,1415,3,0.344700008630753,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['solidario']","Mayor asistencia a Diálogos/Cabildos",671,"liceo yungay",16,16109,"6 a 9",10,"Establecimiento Educacional"
"1417",663,1416,8,0.269300013780594,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['cuidado', 'animal']","Mayor participación en instancias de diálogo",674,"chcc mulchén y cncpt",8,8305,"6 a 9",12,"Otro"
"1418",664,1417,2,0.504199981689453,"espacio, participacion, mayor, mantener, generar, joven, calle, evitar, ambito, publico","['evitar', 'ocurrir', 'hecho', 'discriminacion', 'bulling']","Mayor incidencia en el ambito público",675,"pas llequén",16,16101,"14 a 18",7,"Programa Sename"
"1419",665,1418,3,0.474999994039536,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['mas', 'segurido']","Mayor asistencia a Diálogos/Cabildos",676,"cncpt escuela campo lindo",6,6116,"6 a 9",10,"Otro"
"1420",668,1419,0,0.402700006961823,"comprometer, mejor, trabajo, demanda, respetuoso, escuela, asi, subir, ninos_nina, continuar","['mejorar', 'educacion', 'necesario', 'expresar', 'docente', 'mas', 'preparado', 'tratar', 'estudiante', 'dar', 'entender', 'mejor', 'manera', 'comunicar', 'estudiante']","Respeto en la escuela",679,"cncpt escuela canadá",6,6116,"10 a 13",13,"Otro"
"1421",669,1420,6,0.229100003838539,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['cuidar', 'agua', 'medio_ambiente']","Compartir y conversar con la familia y la gente",680,"chile crece contigo san josé de maipo",13,13203,"6 a 9",8,"Otro"
"1422",677,1421,2,0.316000014543533,"espacio, participacion, mayor, mantener, generar, joven, calle, evitar, ambito, publico","['voto', 'obligatorio', 'participacion', 'general']","Mayor incidencia en el ambito público",688,"opd 24 horas copiapó",3,3101,"Todos",9,"Oficina de Protección de Derechos"
"1423",680,1422,5,0.656199991703033,"adulto, cambio, marcha, mejorar, ano, ir, nuevo, colegio, tiempo, acuerdo","['percibir', 'alto', 'desesperanza', 'interferir', 'pertenencia', 'minuto', 'gestionar', 'cambio']","Mejorar en el colegio",691,"cip crc san bernardo",13,13401,"14 a 18",33,"Programa Sename"
"1424",683,1423,6,0.560800015926361,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['manejar', 'fuerza', 'policial']","Compartir y conversar con la familia y la gente",694,"escuela de verano colegio julio silva lazo",6,6105,"6 a 9",20,"Establecimiento Educacional"
"1425",686,1424,9,0.53549998998642,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['ingreso', 'educacion', 'superior']","Cuidar el medio ambiente",697,"centro semicerrado femenino santiago",13,13120,"14 a 18",3,"Programa Sename"
"1426",691,1425,6,0.274699985980987,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['respetar', 'derecho']","Compartir y conversar con la familia y la gente",702,"chile crece contigo",12,12301,"14 a 18",10,"Oficina de Protección de Derechos"
"1427",696,1426,4,0.216100007295608,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['portarse_bien', 'calle', 'persona']","Ayudar y respetar a los compañeros",707,"residencia familiar adolescentes de viña del mar de administración directa",5,5109,"10 a 13",6,"Programa Sename"
"1428",699,1427,8,0.334899991750717,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['decir', 'cosa', 'feo', 'demas']","Mayor participación en instancias de diálogo",710,"opd la serena",4,4101,"6 a 9",2,"Oficina de Protección de Derechos"
"1429",700,1428,8,0.33390000462532,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['hablar', 'ninos_nina', 'hacer', 'bullying']","Mayor participación en instancias de diálogo",711,"opd la serena",4,4101,"10 a 13",2,"Oficina de Protección de Derechos"
"1430",710,1429,7,0.332100003957748,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['preocupar']","Compromiso de obtener mejores notas",721,"opd la serena",4,4101,"14 a 18",4,"Oficina de Protección de Derechos"
"1431",712,1430,3,0.293900012969971,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['tolerante']","Mayor asistencia a Diálogos/Cabildos",723,"escuela de verano puente ñuble",16,16305,"Todos",12,"Establecimiento Educacional"
"1432",714,1431,6,0.274699985980987,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['apoyar', 'familia']","Compartir y conversar con la familia y la gente",725,"corporación de acción y oportunidad opcion",13,13117,"14 a 18",4,"Programa Sename"
